t	xt
0.51	-0.813853+0.0512033i
0.511	-0.81319+0.0562933i
0.512	-0.812495+0.0613771i
0.513	-0.811769+0.0664543i
0.514	-0.811011+0.0715248i
0.515	-0.810221+0.0765885i
0.516	-0.8094+0.081645i
0.517	-0.808548+0.0866943i
0.518	-0.807664+0.0917361i
0.519	-0.806749+0.0967703i
0.52	-0.805803+0.101797i
0.521	-0.804825+0.106815i
0.522	-0.803816+0.111825i
0.523	-0.802777+0.116826i
0.524	-0.801706+0.121819i
0.525	-0.800605+0.126803i
0.526	-0.799472+0.131778i
0.527	-0.798309+0.136744i
0.528	-0.797115+0.141701i
0.529	-0.795891+0.146648i
0.53	-0.794636+0.151585i
0.531	-0.79335+0.156512i
0.532	-0.792034+0.161429i
0.533	-0.790688+0.166336i
0.534	-0.789312+0.171232i
0.535	-0.787905+0.176118i
0.536	-0.786468+0.180992i
0.537	-0.785001+0.185856i
0.538	-0.783505+0.190708i
0.539	-0.781978+0.195549i
0.54	-0.780422+0.200378i
0.541	-0.778836+0.205196i
0.542	-0.77722+0.210001i
0.543	-0.775575+0.214794i
0.544	-0.7739+0.219575i
0.545	-0.772197+0.224344i
0.546	-0.770464+0.2291i
0.547	-0.768701+0.233842i
0.548	-0.76691+0.238572i
0.549	-0.76509+0.243289i
0.55	-0.763241+0.247992i
0.551	-0.761363+0.252682i
0.552	-0.759456+0.257357i
0.553	-0.757521+0.262019i
0.554	-0.755558+0.266667i
0.555	-0.753566+0.2713i
0.556	-0.751546+0.275919i
0.557	-0.749497+0.280524i
0.558	-0.747421+0.285113i
0.559	-0.745317+0.289688i
0.56	-0.743184+0.294248i
0.561	-0.741024+0.298792i
0.562	-0.738837+0.30332i
0.563	-0.736622+0.307833i
0.564	-0.734379+0.312331i
0.565	-0.732109+0.316812i
0.566	-0.729812+0.321277i
0.567	-0.727488+0.325726i
0.568	-0.725137+0.330158i
0.569	-0.722759+0.334574i
0.57	-0.720355+0.338973i
0.571	-0.717924+0.343355i
0.572	-0.715466+0.34772i
0.573	-0.712982+0.352068i
0.574	-0.710471+0.356398i
0.575	-0.707935+0.360711i
0.576	-0.705372+0.365006i
0.577	-0.702784+0.369283i
0.578	-0.700169+0.373542i
0.579	-0.697529+0.377782i
0.58	-0.694864+0.382005i
0.581	-0.692173+0.386209i
0.582	-0.689457+0.390394i
0.583	-0.686716+0.39456i
0.584	-0.68395+0.398708i
0.585	-0.681158+0.402836i
0.586	-0.678342+0.406945i
0.587	-0.675502+0.411035i
0.588	-0.672637+0.415105i
0.589	-0.669747+0.419155i
0.59	-0.666834+0.423186i
0.591	-0.663896+0.427196i
0.592	-0.660935+0.431187i
0.593	-0.657949+0.435157i
0.594	-0.65494+0.439106i
0.595	-0.651907+0.443036i
0.596	-0.648851+0.446944i
0.597	-0.645772+0.450832i
0.598	-0.642669+0.454698i
0.599	-0.639544+0.458544i
0.6	-0.636395+0.462368i
0.601	-0.633224+0.466171i
0.602	-0.630031+0.469953i
0.603	-0.626815+0.473712i
0.604	-0.623576+0.47745i
0.605	-0.620316+0.481166i
0.606	-0.617034+0.484861i
0.607	-0.61373+0.488532i
0.608	-0.610404+0.492182i
0.609	-0.607056+0.495809i
0.61	-0.603688+0.499414i
0.611	-0.600298+0.502996i
0.612	-0.596887+0.506555i
0.613	-0.593455+0.510091i
0.614	-0.590002+0.513604i
0.615	-0.586529+0.517094i
0.616	-0.583035+0.520561i
0.617	-0.579521+0.524005i
0.618	-0.575986+0.527424i
0.619	-0.572432+0.530821i
0.62	-0.568858+0.534193i
0.621	-0.565264+0.537542i
0.622	-0.561651+0.540866i
0.623	-0.558018+0.544167i
0.624	-0.554366+0.547443i
0.625	-0.550695+0.550695i
0.626	-0.547006+0.553923i
0.627	-0.543297+0.557126i
0.628	-0.53957+0.560304i
0.629	-0.535824+0.563458i
0.63	-0.532061+0.566587i
0.631	-0.528279+0.569691i
0.632	-0.524479+0.57277i
0.633	-0.520662+0.575823i
0.634	-0.516827+0.578852i
0.635	-0.512974+0.581855i
0.636	-0.509105+0.584833i
0.637	-0.505218+0.587785i
0.638	-0.501314+0.590711i
0.639	-0.497394+0.593612i
0.64	-0.493457+0.596487i
0.641	-0.489503+0.599336i
0.642	-0.485534+0.602158i
0.643	-0.481548+0.604955i
0.644	-0.477546+0.607726i
0.645	-0.473529+0.61047i
0.646	-0.469496+0.613188i
0.647	-0.465448+0.615879i
0.648	-0.461385+0.618544i
0.649	-0.457306+0.621182i
0.65	-0.453213+0.623794i
0.651	-0.449105+0.626379i
0.652	-0.444982+0.628936i
0.653	-0.440845+0.631467i
0.654	-0.436694+0.633971i
0.655	-0.432529+0.636448i
0.656	-0.428351+0.638897i
0.657	-0.424158+0.641319i
0.658	-0.419952+0.643714i
0.659	-0.415733+0.646082i
0.66	-0.411501+0.648422i
0.661	-0.407256+0.650734i
0.662	-0.402998+0.653019i
0.663	-0.398727+0.655276i
0.664	-0.394444+0.657505i
0.665	-0.390149+0.659706i
0.666	-0.385842+0.66188i
0.667	-0.381523+0.664025i
0.668	-0.377193+0.666143i
0.669	-0.372851+0.668232i
0.67	-0.368497+0.670294i
0.671	-0.364133+0.672327i
0.672	-0.359757+0.674332i
0.673	-0.355371+0.676308i
0.674	-0.350974+0.678256i
0.675	-0.346567+0.680176i
0.676	-0.34215+0.682067i
0.677	-0.337722+0.68393i
0.678	-0.333285+0.685764i
0.679	-0.328838+0.68757i
0.68	-0.324382+0.689346i
0.681	-0.319916+0.691094i
0.682	-0.315441+0.692814i
0.683	-0.310958+0.694504i
0.684	-0.306465+0.696166i
0.685	-0.301964+0.697798i
0.686	-0.297455+0.699402i
0.687	-0.292937+0.700977i
0.688	-0.288412+0.702522i
0.689	-0.283879+0.704039i
0.69	-0.279338+0.705526i
0.691	-0.274789+0.706985i
0.692	-0.270234+0.708414i
0.693	-0.265671+0.709814i
0.694	-0.261101+0.711185i
0.695	-0.256525+0.712526i
0.696	-0.251942+0.713838i
0.697	-0.247353+0.715121i
0.698	-0.242758+0.716374i
0.699	-0.238157+0.717598i
0.7	-0.23355+0.718793i
0.701	-0.228938+0.719958i
0.702	-0.22432+0.721094i
0.703	-0.219697+0.7222i
0.704	-0.215069+0.723277i
0.705	-0.210436+0.724324i
0.706	-0.205798+0.725342i
0.707	-0.201156+0.72633i
0.708	-0.19651+0.727289i
0.709	-0.19186+0.728218i
0.71	-0.187205+0.729117i
0.711	-0.182548+0.729987i
0.712	-0.177886+0.730827i
0.713	-0.173221+0.731638i
0.714	-0.168554+0.732419i
0.715	-0.163883+0.73317i
0.716	-0.159209+0.733891i
0.717	-0.154533+0.734583i
0.718	-0.149855+0.735246i
0.719	-0.145174+0.735878i
0.72	-0.140491+0.736481i
0.721	-0.135807+0.737055i
0.722	-0.131121+0.737598i
0.723	-0.126433+0.738112i
0.724	-0.121744+0.738597i
0.725	-0.117054+0.739051i
0.726	-0.112363+0.739476i
0.727	-0.107672+0.739872i
0.728	-0.10298+0.740237i
0.729	-0.0982874+0.740574i
0.73	-0.0935949+0.74088i
0.731	-0.0889024+0.741157i
0.732	-0.0842102+0.741404i
0.733	-0.0795184+0.741622i
0.734	-0.0748272+0.74181i
0.735	-0.0701367+0.741969i
0.736	-0.0654472+0.742098i
0.737	-0.0607589+0.742198i
0.738	-0.056072+0.742268i
0.739	-0.0513865+0.742309i
0.74	-0.0467028+0.74232i
0.741	-0.042021+0.742302i
0.742	-0.0373412+0.742254i
0.743	-0.0326637+0.742177i
0.744	-0.0279887+0.742071i
0.745	-0.0233162+0.741935i
0.746	-0.0186466+0.74177i
0.747	-0.01398+0.741576i
0.748	-0.0093166+0.741353i
0.749	-0.00465653+0.7411i
0.75	-1.36086e-16+0.740818i
0.751	0.00465281+0.740507i
0.752	0.00930171+0.740167i
0.753	0.0139465+0.739798i
0.754	0.0185871+0.7394i
0.755	0.0232232+0.738973i
0.756	0.0278546+0.738517i
0.757	0.0324813+0.738032i
0.758	0.037103+0.737519i
0.759	0.0417195+0.736976i
0.76	0.0463307+0.736405i
0.761	0.0509363+0.735805i
0.762	0.0555363+0.735176i
0.763	0.0601303+0.734519i
0.764	0.0647183+0.733833i
0.765	0.0693001+0.733119i
0.766	0.0738755+0.732376i
0.767	0.0784442+0.731604i
0.768	0.0830063+0.730805i
0.769	0.0875613+0.729977i
0.77	0.0921093+0.72912i
0.771	0.09665+0.728236i
0.772	0.101183+0.727323i
0.773	0.105709+0.726382i
0.774	0.110227+0.725414i
0.775	0.114736+0.724417i
0.776	0.119238+0.723392i
0.777	0.123731+0.72234i
0.778	0.128216+0.72126i
0.779	0.132692+0.720152i
0.78	0.13716+0.719016i
0.781	0.141618+0.717853i
0.782	0.146067+0.716662i
0.783	0.150507+0.715444i
0.784	0.154937+0.714199i
0.785	0.159358+0.712926i
0.786	0.163769+0.711626i
0.787	0.168169+0.710299i
0.788	0.17256+0.708944i
0.789	0.17694+0.707563i
0.79	0.18131+0.706155i
0.791	0.185669+0.70472i
0.792	0.190017+0.703258i
0.793	0.194354+0.701769i
0.794	0.19868+0.700254i
0.795	0.202995+0.698712i
0.796	0.207298+0.697144i
0.797	0.211589+0.69555i
0.798	0.215869+0.693929i
0.799	0.220137+0.692282i
0.8	0.224392+0.690609i
0.801	0.228636+0.68891i
0.802	0.232867+0.687185i
0.803	0.237085+0.685434i
0.804	0.24129+0.683657i
0.805	0.245483+0.681855i
0.806	0.249662+0.680027i
0.807	0.253828+0.678173i
0.808	0.257981+0.676294i
0.809	0.262121+0.67439i
0.81	0.266246+0.672461i
0.811	0.270358+0.670507i
0.812	0.274456+0.668527i
0.813	0.278539+0.666523i
0.814	0.282609+0.664494i
0.815	0.286663+0.66244i
0.816	0.290704+0.660362i
0.817	0.294729+0.658259i
0.818	0.29874+0.656131i
0.819	0.302735+0.65398i
0.82	0.306716+0.651804i
0.821	0.310681+0.649604i
0.822	0.31463+0.64738i
0.823	0.318564+0.645132i
0.824	0.322482+0.642861i
0.825	0.326385+0.640566i
0.826	0.330271+0.638247i
0.827	0.334141+0.635905i
0.828	0.337994+0.633539i
0.829	0.341832+0.631151i
0.83	0.345652+0.628739i
0.831	0.349456+0.626304i
0.832	0.353243+0.623847i
0.833	0.357013+0.621366i
0.834	0.360766+0.618863i
0.835	0.364501+0.616338i
0.836	0.368219+0.61379i
0.837	0.37192+0.611219i
0.838	0.375602+0.608627i
0.839	0.379267+0.606013i
0.84	0.382914+0.603376i
0.841	0.386543+0.600718i
0.842	0.390154+0.598038i
0.843	0.393746+0.595337i
0.844	0.39732+0.592614i
0.845	0.400875+0.58987i
0.846	0.404412+0.587105i
0.847	0.407929+0.584318i
0.848	0.411428+0.581511i
0.849	0.414908+0.578683i
0.85	0.418368+0.575834i
0.851	0.421809+0.572965i
0.852	0.425231+0.570075i
0.853	0.428633+0.567165i
0.854	0.432015+0.564235i
0.855	0.435377+0.561285i
0.856	0.43872+0.558315i
0.857	0.442042+0.555325i
0.858	0.445345+0.552316i
0.859	0.448627+0.549287i
0.86	0.451888+0.546239i
0.861	0.455129+0.543172i
0.862	0.45835+0.540085i
0.863	0.46155+0.53698i
0.864	0.464728+0.533856i
0.865	0.467886+0.530713i
0.866	0.471023+0.527552i
0.867	0.474139+0.524372i
0.868	0.477233+0.521174i
0.869	0.480306+0.517958i
0.87	0.483358+0.514724i
0.871	0.486388+0.511472i
0.872	0.489396+0.508203i
0.873	0.492383+0.504916i
0.874	0.495347+0.501611i
0.875	0.49829+0.49829i
0.876	0.50121+0.494951i
0.877	0.504108+0.491595i
0.878	0.506984+0.488223i
0.879	0.509838+0.484834i
0.88	0.512669+0.481428i
0.881	0.515478+0.478006i
0.882	0.518264+0.474568i
0.883	0.521027+0.471114i
0.884	0.523767+0.467644i
0.885	0.526484+0.464158i
0.886	0.529178+0.460657i
0.887	0.53185+0.45714i
0.888	0.534498+0.453608i
0.889	0.537122+0.45006i
0.89	0.539723+0.446498i
0.891	0.542301+0.442921i
0.892	0.544855+0.439329i
0.893	0.547386+0.435723i
0.894	0.549893+0.432102i
0.895	0.552376+0.428467i
0.896	0.554835+0.424818i
0.897	0.557271+0.421155i
0.898	0.559682+0.417478i
0.899	0.562069+0.413788i
0.9	0.564432+0.410084i
0.901	0.566771+0.406367i
0.902	0.569085+0.402637i
0.903	0.571375+0.398893i
0.904	0.573641+0.395137i
0.905	0.575882+0.391369i
0.906	0.578098+0.387588i
0.907	0.58029+0.383794i
0.908	0.582457+0.379988i
0.909	0.584599+0.376171i
0.91	0.586716+0.372341i
0.911	0.588808+0.3685i
0.912	0.590876+0.364647i
0.913	0.592918+0.360783i
0.914	0.594935+0.356908i
0.915	0.596927+0.353022i
0.916	0.598894+0.349124i
0.917	0.600835+0.345216i
0.918	0.602751+0.341298i
0.919	0.604642+0.337369i
0.92	0.606507+0.33343i
0.921	0.608347+0.329481i
0.922	0.610161+0.325522i
0.923	0.611949+0.321553i
0.924	0.613712+0.317575i
0.925	0.615449+0.313587i
0.926	0.61716+0.30959i
0.927	0.618845+0.305584i
0.928	0.620505+0.301569i
0.929	0.622139+0.297545i
0.93	0.623746+0.293513i
0.931	0.625328+0.289472i
0.932	0.626884+0.285423i
0.933	0.628413+0.281366i
0.934	0.629917+0.277301i
0.935	0.631394+0.273229i
0.936	0.632845+0.269148i
0.937	0.63427+0.265061i
0.938	0.635668+0.260966i
0.939	0.637041+0.256864i
0.94	0.638387+0.252755i
0.941	0.639706+0.24864i
0.942	0.640999+0.244518i
0.943	0.642266+0.240389i
0.944	0.643506+0.236254i
0.945	0.64472+0.232114i
0.946	0.645907+0.227967i
0.947	0.647068+0.223815i
0.948	0.648202+0.219657i
0.949	0.64931+0.215493i
0.95	0.650391+0.211325i
0.951	0.651445+0.207151i
0.952	0.652473+0.202973i
0.953	0.653474+0.19879i
0.954	0.654448+0.194602i
0.955	0.655396+0.19041i
0.956	0.656317+0.186214i
0.957	0.657211+0.182014i
0.958	0.658078+0.17781i
0.959	0.658919+0.173602i
0.96	0.659732+0.16939i
0.961	0.660519+0.165176i
0.962	0.66128+0.160958i
0.963	0.662013+0.156737i
0.964	0.66272+0.152514i
0.965	0.663399+0.148287i
0.966	0.664052+0.144059i
0.967	0.664679+0.139827i
0.968	0.665278+0.135594i
0.969	0.66585+0.131359i
0.97	0.666396+0.127122i
0.971	0.666915+0.122883i
0.972	0.667406+0.118643i
0.973	0.667872+0.114401i
0.974	0.66831+0.110159i
0.975	0.668721+0.105915i
0.976	0.669106+0.101671i
0.977	0.669464+0.0974255i
0.978	0.669794+0.09318i
0.979	0.670099+0.0889341i
0.98	0.670376+0.0846882i
0.981	0.670627+0.0804423i
0.982	0.67085+0.0761965i
0.983	0.671047+0.0719512i
0.984	0.671218+0.0677064i
0.985	0.671361+0.0634623i
0.986	0.671478+0.0592191i
0.987	0.671568+0.054977i
0.988	0.671632+0.050736i
0.989	0.671669+0.0464965i
0.99	0.671679+0.0422584i
0.991	0.671662+0.0380221i
0.992	0.671619+0.0337877i
0.993	0.67155+0.0295554i
0.994	0.671453+0.0253252i
0.995	0.671331+0.0210974i
0.996	0.671181+0.0168722i
0.997	0.671006+0.0126497i
0.998	0.670804+0.00843001i
0.999	0.670575+0.0042134i
1	0.67032+1.64181e-16i
1.001	0.670039-0.00421003i
1.002	0.669731-0.00841653i
1.003	0.669397-0.0126193i
1.004	0.669037-0.0168183i
1.005	0.668651-0.0210132i
1.006	0.668238-0.0252039i
1.007	0.667799-0.0293903i
1.008	0.667335-0.0335722i
1.009	0.666844-0.0377494i
1.01	0.666327-0.0419217i
1.011	0.665784-0.0460891i
1.012	0.665215-0.0502513i
1.013	0.66462-0.0544082i
1.014	0.663999-0.0585596i
1.015	0.663353-0.0627053i
1.016	0.662681-0.0668453i
1.017	0.661983-0.0709793i
1.018	0.661259-0.0751072i
1.019	0.66051-0.0792288i
1.02	0.659735-0.083344i
1.021	0.658935-0.0874525i
1.022	0.658109-0.0915544i
1.023	0.657258-0.0956493i
1.024	0.656381-0.0997371i
1.025	0.65548-0.103818i
1.026	0.654553-0.107891i
1.027	0.6536-0.111957i
1.028	0.652623-0.116015i
1.029	0.65162-0.120065i
1.03	0.650593-0.124107i
1.031	0.64954-0.128141i
1.032	0.648463-0.132167i
1.033	0.647361-0.136184i
1.034	0.646234-0.140193i
1.035	0.645082-0.144193i
1.036	0.643906-0.148184i
1.037	0.642705-0.152166i
1.038	0.641479-0.156139i
1.039	0.640229-0.160102i
1.04	0.638955-0.164056i
1.041	0.637657-0.168i
1.042	0.636334-0.171934i
1.043	0.634987-0.175859i
1.044	0.633616-0.179773i
1.045	0.632221-0.183677i
1.046	0.630802-0.187571i
1.047	0.629359-0.191454i
1.048	0.627893-0.195326i
1.049	0.626403-0.199188i
1.05	0.624889-0.203039i
1.051	0.623351-0.206878i
1.052	0.62179-0.210706i
1.053	0.620206-0.214523i
1.054	0.618598-0.218328i
1.055	0.616968-0.222122i
1.056	0.615314-0.225904i
1.057	0.613637-0.229673i
1.058	0.611937-0.233431i
1.059	0.610214-0.237177i
1.06	0.608468-0.240909i
1.061	0.6067-0.24463i
1.062	0.604908-0.248338i
1.063	0.603095-0.252033i
1.064	0.601259-0.255715i
1.065	0.599401-0.259384i
1.066	0.59752-0.26304i
1.067	0.595617-0.266682i
1.068	0.593692-0.270311i
1.069	0.591745-0.273926i
1.07	0.589777-0.277528i
1.071	0.587786-0.281116i
1.072	0.585774-0.284689i
1.073	0.58374-0.288249i
1.074	0.581685-0.291794i
1.075	0.579608-0.295325i
1.076	0.57751-0.298841i
1.077	0.575391-0.302343i
1.078	0.57325-0.30583i
1.079	0.571089-0.309302i
1.08	0.568907-0.312759i
1.081	0.566703-0.316201i
1.082	0.56448-0.319627i
1.083	0.562235-0.323039i
1.084	0.559971-0.326434i
1.085	0.557685-0.329814i
1.086	0.55538-0.333178i
1.087	0.553054-0.336527i
1.088	0.550709-0.339859i
1.089	0.548343-0.343175i
1.09	0.545957-0.346475i
1.091	0.543552-0.349759i
1.092	0.541127-0.353026i
1.093	0.538683-0.356276i
1.094	0.536219-0.35951i
1.095	0.533736-0.362727i
1.096	0.531234-0.365927i
1.097	0.528713-0.36911i
1.098	0.526173-0.372276i
1.099	0.523614-0.375424i
1.1	0.521036-0.378555i
1.101	0.51844-0.381669i
1.102	0.515826-0.384765i
1.103	0.513192-0.387843i
1.104	0.510541-0.390903i
1.105	0.507872-0.393946i
1.106	0.505184-0.39697i
1.107	0.502479-0.399977i
1.108	0.499756-0.402965i
1.109	0.497016-0.405934i
1.11	0.494258-0.408885i
1.111	0.491482-0.411818i
1.112	0.488689-0.414732i
1.113	0.48588-0.417627i
1.114	0.483053-0.420504i
1.115	0.480209-0.423361i
1.116	0.477348-0.426199i
1.117	0.474471-0.429019i
1.118	0.471578-0.431819i
1.119	0.468668-0.434599i
1.12	0.465741-0.43736i
1.121	0.462799-0.440102i
1.122	0.459841-0.442824i
1.123	0.456867-0.445526i
1.124	0.453877-0.448209i
1.125	0.450871-0.450871i
1.126	0.44785-0.453514i
1.127	0.444814-0.456136i
1.128	0.441762-0.458738i
1.129	0.438696-0.461321i
1.13	0.435614-0.463882i
1.131	0.432518-0.466423i
1.132	0.429407-0.468944i
1.133	0.426282-0.471444i
1.134	0.423142-0.473924i
1.135	0.419988-0.476383i
1.136	0.41682-0.47882i
1.137	0.413637-0.481237i
1.138	0.410441-0.483633i
1.139	0.407231-0.486008i
1.14	0.404008-0.488362i
1.141	0.400771-0.490694i
1.142	0.397521-0.493006i
1.143	0.394258-0.495295i
1.144	0.390982-0.497564i
1.145	0.387693-0.499811i
1.146	0.384391-0.502036i
1.147	0.381077-0.504239i
1.148	0.37775-0.506421i
1.149	0.374411-0.508581i
1.15	0.371059-0.510719i
1.151	0.367696-0.512835i
1.152	0.364321-0.51493i
1.153	0.360934-0.517002i
1.154	0.357535-0.519052i
1.155	0.354125-0.521079i
1.156	0.350704-0.523085i
1.157	0.347271-0.525068i
1.158	0.343828-0.527029i
1.159	0.340373-0.528967i
1.16	0.336908-0.530883i
1.161	0.333433-0.532776i
1.162	0.329947-0.534646i
1.163	0.32645-0.536494i
1.164	0.322944-0.53832i
1.165	0.319427-0.540122i
1.166	0.315901-0.541901i
1.167	0.312365-0.543658i
1.168	0.308819-0.545392i
1.169	0.305264-0.547102i
1.17	0.3017-0.54879i
1.171	0.298127-0.550455i
1.172	0.294544-0.552096i
1.173	0.290953-0.553714i
1.174	0.287353-0.555309i
1.175	0.283745-0.556881i
1.176	0.280128-0.55843i
1.177	0.276504-0.559955i
1.178	0.272871-0.561456i
1.179	0.26923-0.562934i
1.18	0.265581-0.564389i
1.181	0.261925-0.56582i
1.182	0.258262-0.567228i
1.183	0.254591-0.568612i
1.184	0.250913-0.569972i
1.185	0.247227-0.571309i
1.186	0.243536-0.572622i
1.187	0.239837-0.573911i
1.188	0.236132-0.575177i
1.189	0.23242-0.576418i
1.19	0.228702-0.577636i
1.191	0.224978-0.57883i
1.192	0.221249-0.58i
1.193	0.217513-0.581146i
1.194	0.213772-0.582269i
1.195	0.210025-0.583367i
1.196	0.206273-0.584441i
1.197	0.202516-0.585492i
1.198	0.198754-0.586518i
1.199	0.194986-0.58752i
1.2	0.191215-0.588498i
1.201	0.187438-0.589452i
1.202	0.183657-0.590382i
1.203	0.179872-0.591288i
1.204	0.176083-0.592169i
1.205	0.17229-0.593027i
1.206	0.168493-0.59386i
1.207	0.164693-0.594669i
1.208	0.160889-0.595454i
1.209	0.157081-0.596214i
1.21	0.153271-0.596951i
1.211	0.149457-0.597663i
1.212	0.145641-0.598351i
1.213	0.141822-0.599014i
1.214	0.138-0.599654i
1.215	0.134176-0.600269i
1.216	0.13035-0.600859i
1.217	0.126521-0.601426i
1.218	0.122691-0.601968i
1.219	0.118858-0.602486i
1.22	0.115025-0.60298i
1.221	0.111189-0.603449i
1.222	0.107352-0.603894i
1.223	0.103515-0.604315i
1.224	0.0996757-0.604712i
1.225	0.0958359-0.605084i
1.226	0.0919954-0.605432i
1.227	0.0881543-0.605756i
1.228	0.0843127-0.606055i
1.229	0.0804709-0.60633i
1.23	0.076629-0.606581i
1.231	0.0727872-0.606808i
1.232	0.0689455-0.607011i
1.233	0.0651041-0.607189i
1.234	0.0612633-0.607343i
1.235	0.0574231-0.607473i
1.236	0.0535837-0.607579i
1.237	0.0497452-0.60766i
1.238	0.0459078-0.607717i
1.239	0.0420717-0.607751i
1.24	0.038237-0.60776i
1.241	0.0344039-0.607745i
1.242	0.0305724-0.607706i
1.243	0.0267428-0.607643i
1.244	0.0229152-0.607556i
1.245	0.0190897-0.607445i
1.246	0.0152666-0.60731i
1.247	0.0114459-0.607151i
1.248	0.00762779-0.606968i
1.249	0.00381244-0.606761i
1.25	1.85696e-16-0.606531i
1.251	-0.0038094-0.606276i
1.252	-0.00761559-0.605998i
1.253	-0.0114184-0.605696i
1.254	-0.0152178-0.60537i
1.255	-0.0190135-0.60502i
1.256	-0.0228055-0.604647i
1.257	-0.0265934-0.60425i
1.258	-0.0303774-0.603829i
1.259	-0.034157-0.603385i
1.26	-0.0379323-0.602917i
1.261	-0.0417031-0.602426i
1.262	-0.0454692-0.601911i
1.263	-0.0492305-0.601373i
1.264	-0.0529869-0.600812i
1.265	-0.0567381-0.600227i
1.266	-0.0604841-0.599618i
1.267	-0.0642247-0.598987i
1.268	-0.0679598-0.598332i
1.269	-0.0716892-0.597654i
1.27	-0.0754127-0.596953i
1.271	-0.0791303-0.596229i
1.272	-0.0828418-0.595482i
1.273	-0.086547-0.594712i
1.274	-0.0902459-0.593919i
1.275	-0.0939382-0.593102i
1.276	-0.0976238-0.592264i
1.277	-0.101303-0.591402i
1.278	-0.104975-0.590517i
1.279	-0.108639-0.58961i
1.28	-0.112297-0.588681i
1.281	-0.115947-0.587728i
1.282	-0.11959-0.586753i
1.283	-0.123225-0.585756i
1.284	-0.126852-0.584736i
1.285	-0.130471-0.583694i
1.286	-0.134082-0.58263i
1.287	-0.137685-0.581543i
1.288	-0.14128-0.580434i
1.289	-0.144866-0.579304i
1.29	-0.148444-0.578151i
1.291	-0.152013-0.576976i
1.292	-0.155573-0.575779i
1.293	-0.159124-0.57456i
1.294	-0.162665-0.57332i
1.295	-0.166198-0.572057i
1.296	-0.169721-0.570773i
1.297	-0.173235-0.569468i
1.298	-0.176739-0.568141i
1.299	-0.180233-0.566792i
1.3	-0.183717-0.565423i
1.301	-0.187191-0.564032i
1.302	-0.190655-0.562619i
1.303	-0.194109-0.561186i
1.304	-0.197552-0.559731i
1.305	-0.200984-0.558255i
1.306	-0.204406-0.556759i
1.307	-0.207817-0.555241i
1.308	-0.211217-0.553703i
1.309	-0.214606-0.552144i
1.31	-0.217984-0.550565i
1.311	-0.22135-0.548964i
1.312	-0.224705-0.547344i
1.313	-0.228049-0.545703i
1.314	-0.23138-0.544042i
1.315	-0.2347-0.54236i
1.316	-0.238008-0.540658i
1.317	-0.241304-0.538937i
1.318	-0.244587-0.537195i
1.319	-0.247859-0.535433i
1.32	-0.251118-0.533652i
1.321	-0.254364-0.531851i
1.322	-0.257597-0.53003i
1.323	-0.260818-0.52819i
1.324	-0.264026-0.52633i
1.325	-0.267221-0.524451i
1.326	-0.270403-0.522552i
1.327	-0.273571-0.520635i
1.328	-0.276726-0.518698i
1.329	-0.279868-0.516743i
1.33	-0.282996-0.514768i
1.331	-0.28611-0.512774i
1.332	-0.289211-0.510762i
1.333	-0.292297-0.508732i
1.334	-0.29537-0.506682i
1.335	-0.298428-0.504615i
1.336	-0.301472-0.502528i
1.337	-0.304502-0.500424i
1.338	-0.307517-0.498302i
1.339	-0.310518-0.496161i
1.34	-0.313504-0.494003i
1.341	-0.316475-0.491826i
1.342	-0.319431-0.489632i
1.343	-0.322372-0.487421i
1.344	-0.325298-0.485191i
1.345	-0.328209-0.482945i
1.346	-0.331104-0.480681i
1.347	-0.333984-0.478399i
1.348	-0.336849-0.476101i
1.349	-0.339698-0.473786i
1.35	-0.342531-0.471453i
1.351	-0.345348-0.469104i
1.352	-0.348149-0.466738i
1.353	-0.350935-0.464356i
1.354	-0.353704-0.461957i
1.355	-0.356457-0.459541i
1.356	-0.359194-0.45711i
1.357	-0.361914-0.454662i
1.358	-0.364617-0.452198i
1.359	-0.367304-0.449718i
1.36	-0.369975-0.447223i
1.361	-0.372628-0.444711i
1.362	-0.375265-0.442184i
1.363	-0.377885-0.439642i
1.364	-0.380487-0.437084i
1.365	-0.383073-0.434511i
1.366	-0.385641-0.431923i
1.367	-0.388192-0.429319i
1.368	-0.390726-0.426701i
1.369	-0.393242-0.424068i
1.37	-0.39574-0.42142i
1.371	-0.398221-0.418758i
1.372	-0.400684-0.416081i
1.373	-0.403129-0.41339i
1.374	-0.405556-0.410685i
1.375	-0.407965-0.407965i
1.376	-0.410356-0.405232i
1.377	-0.412729-0.402484i
1.378	-0.415084-0.399723i
1.379	-0.41742-0.396948i
1.38	-0.419738-0.39416i
1.381	-0.422037-0.391359i
1.382	-0.424318-0.388544i
1.383	-0.426581-0.385716i
1.384	-0.428824-0.382875i
1.385	-0.431049-0.380021i
1.386	-0.433255-0.377154i
1.387	-0.435442-0.374275i
1.388	-0.43761-0.371383i
1.389	-0.439758-0.368478i
1.39	-0.441888-0.365562i
1.391	-0.443999-0.362633i
1.392	-0.44609-0.359692i
1.393	-0.448162-0.356739i
1.394	-0.450214-0.353775i
1.395	-0.452247-0.350799i
1.396	-0.454261-0.347811i
1.397	-0.456255-0.344812i
1.398	-0.458229-0.341802i
1.399	-0.460183-0.338781i
1.4	-0.462118-0.335748i
1.401	-0.464033-0.332705i
1.402	-0.465927-0.329651i
1.403	-0.467802-0.326586i
1.404	-0.469657-0.323511i
1.405	-0.471492-0.320426i
1.406	-0.473307-0.31733i
